Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST002460,69.0,Female,46,East,Debit Card,2,6.0,15.82,47,56.22,False
CUST002461,63.0,Male,11,North,Credit Card,2,8.0,5.91,207,43.86,False
CUST002462,44.0,Female,52,South,Debit Card,1,1.0,16.41,73,46.42,True
CUST002463,46.0,Male,8,East,Debit Card,1,7.0,6.91,259,42.91,False
CUST002464,43.0,Female,4,North,PayPal,2,7.0,15.43,30,42.58,False
CUST002465,45.0,Male,27,East,Credit Card,1,9.0,12.99,3,56.01,False
CUST002466,52.0,Female,44,West,Credit Card,1,4.0,19.33,9,52.17,False
CUST002467,25.0,Male,40,East,PayPal,3,7.0,5.55,8,49.27,False
CUST002468,33.0,Female,38,North,Credit Card,2,6.0,9.38,9,48.87,False
CUST002469,59.0,Female,47,East,Debit Card,2,4.0,6.04,152,44.89,False
CUST002470,53.0,Female,30,West,Credit Card,1,6.0,18.19,142,61.9,False
CUST002471,47.0,Male,44,West,PayPal,2,8.0,13.91,336,57.89,True
CUST002472,35.0,Male,48,East,Credit Card,3,3.0,13.02,274,43.59,True
CUST002473,19.0,Male,48,East,PayPal,1,8.0,6.97,27,56.45,False
CUST002474,66.0,Female,27,West,Debit Card,3,5.0,12.34,348,41.72,True
CUST002475,30.0,Male,21,West,Debit Card,3,4.0,10.98,71,37.69,False
CUST002476,21.0,Female,52,South,PayPal,2,3.0,9.74,219,44.98,True
CUST002477,43.0,Male,20,South,Debit Card,3,10.0,16.58,290,55.04,False
CUST002478,42.0,Male,4,West,Debit Card,6,7.0,5.92,256,33.41,True
CUST002479,47.0,Male,11,East,Credit Card,3,7.0,14.7,103,44.82,False
CUST002480,28.0,Male,13,North,Debit Card,1,6.0,17.34,147,46.05,False
CUST002481,24.0,Female,9,East,PayPal,2,3.0,18.61,158,36.68,True
CUST002482,48.0,Male,4,East,Debit Card,2,9.0,16.19,348,47.99,True
CUST002483,61.0,Male,12,South,Credit Card,2,2.0,9.24,140,30.52,True
CUST002484,27.0,Female,9,South,PayPal,3,3.0,14.01,143,34.75,True
CUST002485,56.0,Female,13,South,Debit Card,2,1.0,7.12,109,28.72,True
CUST002486,30.0,Male,48,West,Debit Card,5,7.0,6.76,359,49.65,True
CUST002487,48.0,Male,26,West,Debit Card,2,2.0,14.58,320,37.39,True
CUST002488,24.0,Female,38,East,PayPal,0,10.0,17.77,64,65.84,False
CUST002489,66.0,Female,42,East,Credit Card,0,8.0,6.01,271,54.94,False
CUST002490,59.0,Female,13,North,PayPal,1,9.0,6.59,186,48.2,False
CUST002491,59.0,Male,39,East,PayPal,3,2.0,13.48,356,39.1,True
CUST002492,43.0,Male,28,East,Credit Card,1,6.0,8.27,323,47.24,True
CUST002493,37.0,Male,58,South,PayPal,1,1.0,14.18,1,46.57,True
CUST002494,21.0,Female,19,South,PayPal,2,8.0,8.22,7,47.38,False
CUST002495,24.0,Female,24,South,Debit Card,1,6.0,6.75,1,43.61,False
CUST002496,18.0,Female,19,South,PayPal,2,9.0,13.18,261,52.8,False
CUST002497,61.0,Male,49,South,Debit Card,3,3.0,17.93,47,47.92,True
CUST002498,62.0,Female,13,North,PayPal,5,2.0,15.28,356,30.79,True
CUST002499,59.0,Male,13,North,Debit Card,3,7.0,17.28,266,45.18,False
CUST002500,64.0,Female,58,North,Debit Card,1,7.0,9.0,2,57.31,False
CUST002501,30.0,Male,28,South,Debit Card,3,10.0,18.29,23,58.89,False
CUST002502,39.0,Male,53,West,Credit Card,0,5.0,10.66,359,53.68,True
CUST002503,38.0,Female,2,South,PayPal,5,7.0,17.79,303,41.58,True
CUST002504,39.0,Male,10,South,PayPal,3,6.0,12.07,84,39.77,False
CUST002505,45.0,Female,22,North,PayPal,1,9.0,9.02,204,52.48,False
CUST002506,26.0,Male,13,South,Credit Card,3,3.0,8.9,227,32.34,True
CUST002507,43.0,Female,58,North,Debit Card,0,4.0,13.52,252,54.29,False
CUST002508,26.0,Female,9,South,PayPal,4,9.0,6.19,305,43.51,True
CUST002509,32.0,Male,33,East,Credit Card,2,10.0,18.95,151,60.57,False
CUST002510,27.0,Female,14,West,Credit Card,0,8.0,9.07,247,46.47,False
CUST002511,41.0,Male,48,West,PayPal,0,10.0,10.03,306,63.47,True
CUST002512,59.0,Female,20,North,Debit Card,1,6.0,8.5,17,43.52,False
CUST002513,25.0,Female,15,East,Credit Card,1,3.0,5.05,304,32.15,True
CUST002514,41.0,Female,32,West,PayPal,1,6.0,15.39,2,58.54,False
CUST002515,33.0,Female,33,North,Debit Card,0,9.0,13.86,197,60.42,False
CUST002516,66.0,Male,17,South,Credit Card,2,6.0,17.14,341,47.0,True
CUST002517,43.0,Female,24,South,Credit Card,3,2.0,5.62,269,31.88,True
CUST002518,44.0,Female,30,East,PayPal,2,7.0,18.93,61,54.55,False
CUST002519,54.0,Male,13,West,PayPal,1,9.0,9.96,267,49.26,False
CUST002520,21.0,Male,59,South,Debit Card,3,9.0,18.7,97,65.49,False
CUST002521,67.0,Male,47,North,PayPal,1,3.0,6.61,283,44.32,True
CUST002522,41.0,Male,48,South,PayPal,5,2.0,16.16,247,41.01,True
CUST002523,36.0,Male,16,South,Debit Card,2,5.0,13.69,35,41.33,False
CUST002524,53.0,Male,2,West,PayPal,2,10.0,10.37,274,50.25,False
CUST002525,56.0,Female,17,West,Debit Card,4,6.0,6.19,68,40.99,False
CUST002526,43.0,Male,32,North,Debit Card,1,3.0,14.07,189,44.7,True
CUST002527,42.0,Female,43,East,Debit Card,0,4.0,5.4,41,43.78,False
CUST002528,35.0,Male,8,East,PayPal,3,10.0,12.52,96,49.43,False
CUST002529,36.0,Female,52,South,Debit Card,1,2.0,14.06,171,46.84,True
CUST002530,53.0,Female,3,North,PayPal,1,10.0,15.99,67,52.79,False
CUST002531,27.0,Female,12,East,Debit Card,4,2.0,19.87,308,31.68,True
CUST002532,50.0,Male,20,East,PayPal,2,7.0,8.9,119,45.32,False
CUST002533,67.0,Male,16,South,Debit Card,1,2.0,9.84,341,35.99,True
CUST002534,22.0,Male,14,North,Credit Card,3,1.0,10.12,171,28.41,True
CUST002535,64.0,Male,16,East,Credit Card,1,4.0,15.97,186,42.19,False
CUST002536,43.0,Female,59,West,Credit Card,3,6.0,18.98,70,57.95,False
CUST002537,52.0,Male,53,West,Debit Card,4,10.0,19.61,245,66.15,False
CUST002538,61.0,Female,49,South,PayPal,4,10.0,19.19,159,64.48,False
CUST002539,51.0,Female,43,South,Debit Card,1,4.0,18.19,284,51.91,False
CUST002540,50.0,Male,49,South,Debit Card,4,1.0,19.86,107,43.42,True
CUST002541,38.0,Male,51,South,Debit Card,0,1.0,10.64,36,43.53,True
CUST002542,34.0,Male,54,East,Debit Card,0,9.0,19.22,348,68.38,True
CUST002543,39.0,Female,33,North,PayPal,0,1.0,16.42,195,38.93,True
CUST002544,65.0,Male,30,South,Debit Card,1,7.0,7.53,268,47.35,False
CUST002545,54.0,Female,59,South,Credit Card,4,7.0,5.68,76,53.32,False
CUST002546,32.0,Male,12,East,Credit Card,1,1.0,8.22,280,29.88,True
CUST002547,52.0,Female,15,South,Credit Card,2,1.0,16.68,321,34.27,True
CUST002548,45.0,Male,18,South,Debit Card,1,6.0,14.48,348,45.55,True
CUST002549,24.0,Male,28,North,PayPal,5,8.0,8.37,80,45.08,True
CUST002550,49.0,Female,23,West,PayPal,1,7.0,16.13,98,52.2,False
CUST002551,28.0,Male,14,South,PayPal,1,6.0,7.12,282,40.75,False
CUST002552,27.0,Male,30,East,Debit Card,2,6.0,17.33,118,58.69,False
CUST002553,26.0,Male,33,North,PayPal,2,3.0,16.91,223,42.96,True
CUST002554,31.0,Male,45,East,Credit Card,2,7.0,19.59,252,57.88,False
CUST002555,30.0,Male,15,North,PayPal,2,6.0,7.25,80,42.05,False
CUST002556,42.0,Male,7,North,Debit Card,1,8.0,18.6,314,51.07,True
CUST002557,19.0,Male,15,South,Debit Card,2,4.0,10.12,170,36.42,False
CUST002558,52.0,Female,52,South,PayPal,4,9.0,11.24,157,60.32,False
CUST002559,24.0,Female,42,South,Debit Card,4,1.0,12.03,334,36.44,True
CUST002560,38.0,Male,46,West,PayPal,4,7.0,14.4,328,54.76,True
CUST002561,35.0,Male,38,West,PayPal,4,9.0,19.92,2,60.39,False
CUST002562,20.0,Male,46,East,Credit Card,1,10.0,14.0,203,64.34,False
CUST002563,59.0,Female,56,South,Debit Card,6,1.0,18.9,258,42.12,True
CUST002564,56.0,Female,57,West,Credit Card,4,10.0,8.83,251,61.31,False
CUST002565,58.0,Male,54,South,Debit Card,2,3.0,10.98,146,47.72,True
CUST002566,66.0,Female,44,West,PayPal,1,6.0,12.57,325,55.88,True
CUST002567,28.0,Male,11,West,Debit Card,1,9.0,9.84,275,50.48,False
CUST002568,56.0,Male,29,North,PayPal,2,1.0,19.65,19,40.15,True
CUST002569,41.0,Male,31,South,Debit Card,4,6.0,15.89,252,47.99,False
CUST002570,63.0,Male,25,South,Credit Card,2,2.0,12.18,284,36.1,True
CUST002571,36.0,Female,52,West,Credit Card,1,5.0,16.27,331,54.96,True
CUST002572,43.0,Female,54,South,PayPal,4,6.0,12.01,50,51.95,False
CUST002573,43.0,Male,24,West,Credit Card,1,7.0,5.26,311,45.42,True
CUST002574,55.0,Female,57,South,PayPal,3,10.0,13.15,137,66.01,False
CUST002575,59.0,Female,19,North,PayPal,6,7.0,14.38,226,44.16,True
CUST002576,49.0,Male,2,South,PayPal,0,6.0,19.72,221,39.73,False
CUST002577,56.0,Female,22,North,Debit Card,3,6.0,5.61,113,40.97,False
CUST002578,62.0,Male,20,East,PayPal,3,10.0,12.68,149,53.55,False
CUST002579,63.0,Male,33,South,Credit Card,2,6.0,6.47,48,46.42,False
CUST002580,53.0,Male,8,South,Debit Card,0,7.0,7.23,58,45.72,False
CUST002581,43.0,Male,25,South,Credit Card,4,9.0,14.16,197,52.99,False
CUST002582,54.0,Female,46,North,PayPal,6,6.0,8.47,225,45.16,True
CUST002583,50.0,Male,9,South,PayPal,3,10.0,16.24,137,52.14,False
CUST002584,53.0,Female,34,South,Credit Card,3,1.0,12.71,195,36.86,True
CUST002585,20.0,Male,57,West,Debit Card,1,8.0,8.27,206,58.63,False
CUST002586,26.0,Male,23,East,Credit Card,1,2.0,12.41,18,36.29,True
CUST002587,25.0,Female,5,North,PayPal,2,3.0,5.01,268,29.81,True
CUST002588,50.0,Male,55,West,Debit Card,2,5.0,17.94,215,56.86,False
CUST002589,23.0,Female,25,North,PayPal,2,6.0,5.19,206,43.3,False
CUST002590,58.0,Female,8,West,PayPal,2,7.0,5.11,124,39.45,False
CUST002591,56.0,Male,16,East,Credit Card,2,6.0,14.17,16,40.02,False
CUST002592,21.0,Male,54,West,PayPal,4,3.0,19.6,165,49.11,True
CUST002593,30.0,Male,48,North,Credit Card,2,9.0,17.84,148,63.77,False
CUST002594,66.0,Male,45,South,Debit Card,0,4.0,8.78,276,47.79,False
CUST002595,43.0,Male,52,South,PayPal,2,9.0,7.95,233,59.73,False
CUST002596,22.0,Male,15,East,PayPal,2,9.0,14.39,25,50.89,False
CUST002597,61.0,Female,1,North,Debit Card,3,3.0,17.34,268,35.35,True
CUST002598,44.0,Female,22,North,Credit Card,2,3.0,10.43,295,37.07,True
CUST002599,49.0,Male,3,North,PayPal,3,6.0,11.49,71,43.59,False
CUST002600,38.0,Female,38,East,Debit Card,2,1.0,6.73,200,34.65,True
CUST002601,25.0,Female,54,South,PayPal,4,6.0,7.29,47,50.89,False
CUST002602,55.0,Male,14,West,Credit Card,1,6.0,13.53,25,43.47,False
CUST002603,25.0,Male,36,East,Credit Card,1,9.0,6.54,213,53.62,False
CUST002604,67.0,Female,18,West,Credit Card,1,2.0,8.03,33,33.18,True
CUST002605,20.0,Male,47,South,Credit Card,1,8.0,8.52,214,59.21,False
CUST002606,61.0,Female,41,East,Debit Card,2,7.0,11.66,211,54.44,False
CUST002607,20.0,Male,18,South,PayPal,3,2.0,5.68,29,28.83,True
CUST002608,43.0,Female,3,West,Debit Card,7,1.0,12.5,259,21.77,True
CUST002609,23.0,Female,10,North,Credit Card,3,4.0,18.93,39,38.23,False
CUST002610,19.0,Female,49,North,Credit Card,2,2.0,5.37,260,40.41,True
CUST002611,40.0,Female,39,West,Credit Card,2,3.0,14.46,165,44.53,True
CUST002612,61.0,Male,47,North,Credit Card,2,2.0,17.54,95,46.4,True
CUST002613,19.0,Male,1,West,PayPal,1,9.0,9.69,220,44.88,False
CUST002614,55.0,Female,27,East,Credit Card,1,4.0,6.97,268,39.12,False
CUST002615,34.0,Female,57,East,PayPal,3,1.0,5.65,118,38.75,True
CUST002616,52.0,Male,27,East,Credit Card,3,8.0,14.66,66,50.8,False
CUST002617,51.0,Male,11,North,PayPal,3,4.0,13.28,193,35.23,False
CUST002618,40.0,Female,49,South,PayPal,2,10.0,8.44,320,61.79,True
CUST002619,47.0,Female,5,North,Credit Card,4,8.0,17.47,35,44.52,False
CUST002620,69.0,Female,7,North,Debit Card,2,8.0,16.03,175,49.97,False
CUST002621,43.0,Female,19,South,Debit Card,2,9.0,9.15,112,49.84,False
CUST002622,39.0,Female,57,South,Debit Card,2,10.0,16.3,308,67.58,True
CUST002623,43.0,Male,56,South,Debit Card,1,6.0,8.67,290,57.73,False
CUST002624,53.0,Female,29,South,Debit Card,2,4.0,15.13,340,42.36,True
CUST002625,22.0,Male,15,North,Credit Card,0,2.0,6.78,80,33.4,True
CUST002626,30.0,Male,35,West,Credit Card,3,6.0,15.38,111,49.93,False
CUST002627,46.0,Male,47,East,Credit Card,3,6.0,8.58,92,44.44,False
CUST002628,48.0,Female,37,West,Credit Card,3,6.0,13.59,186,49.57,False
CUST002629,64.0,Male,55,North,Credit Card,3,6.0,7.59,41,57.12,False
CUST002630,33.0,Male,12,South,Credit Card,1,3.0,15.89,87,39.28,True
CUST002631,59.0,Male,30,East,PayPal,1,1.0,5.91,224,35.76,True
CUST002632,47.0,Male,20,East,PayPal,2,5.0,7.48,51,38.78,False
CUST002633,33.0,Female,37,West,Credit Card,2,3.0,7.76,126,38.78,True
CUST002634,29.0,Female,3,North,Credit Card,0,6.0,5.62,146,38.81,False
CUST002635,34.0,Male,9,North,PayPal,0,3.0,16.18,41,36.21,True
CUST002636,33.0,Male,58,North,PayPal,0,1.0,19.71,355,50.4,True
CUST002637,29.0,Female,41,East,Credit Card,2,9.0,16.68,363,60.85,True
CUST002638,25.0,Female,39,West,PayPal,1,5.0,17.91,24,52.32,False
CUST002639,37.0,Female,26,East,Debit Card,3,2.0,5.09,303,31.44,True
CUST002640,20.0,Male,2,East,Debit Card,1,2.0,6.77,284,28.04,True
CUST002641,33.0,Female,23,South,Debit Card,2,9.0,13.39,36,54.17,False
CUST002642,47.0,Male,23,West,PayPal,3,1.0,19.67,277,35.84,True
CUST002643,62.0,Male,59,South,Credit Card,1,10.0,14.91,184,67.61,False
CUST002644,40.0,Female,21,North,Credit Card,4,3.0,10.61,325,34.48,True
CUST002645,43.0,Male,16,East,Credit Card,1,10.0,7.19,154,54.05,False
CUST002646,68.0,Female,9,West,PayPal,2,7.0,7.29,182,41.69,False
CUST002647,57.0,Male,13,North,PayPal,1,1.0,10.44,300,30.56,True
CUST002648,22.0,Female,28,West,Debit Card,4,2.0,15.71,154,38.02,True
CUST002649,37.0,Male,27,East,PayPal,4,6.0,5.48,150,40.29,False
CUST002650,43.0,Male,51,West,Debit Card,0,9.0,17.78,2,67.58,False
CUST002651,61.0,Female,52,North,Debit Card,3,9.0,19.12,297,63.53,False
CUST002652,43.0,Female,17,South,Credit Card,1,8.0,18.33,54,54.15,False
CUST002653,47.0,Female,38,East,PayPal,2,3.0,18.7,246,46.65,True
CUST002654,38.0,Female,36,South,Credit Card,0,6.0,5.23,46,38.0,True
CUST002655,37.0,Male,1,East,Credit Card,2,1.0,19.67,75,29.97,True
CUST002656,23.0,Female,18,North,PayPal,3,9.0,10.5,149,50.53,False
CUST002657,39.0,Female,51,East,PayPal,0,5.0,18.04,3,54.96,False
CUST002658,35.0,Male,9,South,Debit Card,4,6.0,7.8,9,28.86,True
CUST002659,25.0,Female,13,East,Debit Card,0,10.0,11.7,2,55.37,False
CUST002660,56.0,Female,40,North,Debit Card,6,10.0,5.66,238,52.32,True
CUST002661,49.0,Male,55,East,Debit Card,4,5.0,5.6,28,47.13,False
CUST002662,50.0,Female,45,South,Credit Card,7,6.0,19.15,290,40.13,True
CUST002663,33.0,Female,15,North,Credit Card,0,6.0,17.16,181,54.73,False
CUST002664,29.0,Female,43,South,PayPal,2,1.0,12.95,315,40.15,True
CUST002665,55.0,Female,44,East,Debit Card,0,1.0,12.88,266,41.39,True
CUST002666,69.0,Female,46,West,Debit Card,1,3.0,16.23,83,46.91,True
CUST002667,51.0,Female,4,South,Debit Card,2,6.0,10.13,349,39.93,True
CUST002668,31.0,Male,33,East,Credit Card,2,2.0,16.43,253,41.23,True
CUST002669,43.0,Female,24,West,PayPal,2,1.0,12.28,258,32.35,True
CUST002670,50.0,Male,36,West,Credit Card,1,8.0,14.57,48,57.02,False
CUST002671,40.0,Male,51,North,PayPal,4,10.0,19.47,134,64.18,False
CUST002672,67.0,Male,41,West,PayPal,2,9.0,12.07,300,58.28,False
CUST002673,62.0,Male,10,South,Credit Card,3,10.0,11.28,199,50.22,False
CUST002674,19.0,Female,36,South,Credit Card,2,6.0,18.59,292,39.39,True
CUST002675,58.0,Female,20,West,PayPal,3,3.0,18.54,136,39.91,True
CUST002676,43.0,Female,41,East,Credit Card,1,5.0,19.89,83,54.44,False
CUST002677,19.0,Male,45,South,Credit Card,2,6.0,13.26,266,55.49,False
CUST002678,44.0,Female,44,South,PayPal,5,10.0,10.16,358,57.69,True
CUST002679,26.0,Female,11,North,PayPal,3,4.0,8.61,219,32.55,False
CUST002680,18.0,Female,12,East,Debit Card,2,6.0,5.51,349,40.32,True
CUST002681,28.0,Male,18,West,Credit Card,0,1.0,15.9,19,35.76,True
CUST002682,20.0,Male,30,East,PayPal,1,4.0,8.5,18,41.11,False
CUST002683,69.0,Female,44,North,Credit Card,2,8.0,14.1,179,58.0,False
CUST002684,40.0,Male,48,North,Credit Card,4,5.0,18.75,23,52.22,False
CUST002685,43.0,Male,37,East,PayPal,1,8.0,19.25,315,60.04,True
CUST002686,21.0,Female,20,North,Debit Card,5,1.0,5.07,244,23.95,True
CUST002687,43.0,Male,25,North,PayPal,3,10.0,9.76,107,54.54,False
CUST002688,43.0,Male,12,North,PayPal,2,9.0,17.56,131,52.42,False
CUST002689,43.0,Female,21,East,Credit Card,5,4.0,13.05,10,37.33,True
CUST002690,39.0,Male,25,North,Debit Card,3,9.0,17.11,199,54.15,False
CUST002691,60.0,Male,11,West,PayPal,1,8.0,17.8,305,52.05,True
CUST002692,32.0,Male,9,West,Credit Card,2,8.0,11.64,312,46.3,True
CUST002693,39.0,Male,50,South,PayPal,3,2.0,10.38,90,42.78,True
CUST002694,54.0,Male,25,West,Credit Card,0,3.0,11.83,144,39.38,True
CUST002695,69.0,Male,35,South,PayPal,2,6.0,14.79,295,59.09,False
CUST002696,59.0,Male,52,East,Debit Card,3,6.0,10.51,109,59.51,False
CUST002697,29.0,Male,32,North,PayPal,2,3.0,16.62,352,44.48,True
CUST002698,64.0,Female,49,West,Credit Card,0,8.0,18.56,204,65.94,False
CUST002699,66.0,Female,14,South,PayPal,1,6.0,9.23,44,39.23,False
CUST002700,59.0,Female,1,East,Debit Card,1,7.0,19.47,8,46.39,False
CUST002701,55.0,Female,17,South,Debit Card,2,4.0,14.34,301,40.03,True
CUST002702,43.0,Male,25,North,Debit Card,2,8.0,18.17,353,54.9,True
CUST002703,62.0,Female,59,West,Debit Card,3,4.0,6.56,153,48.26,False
CUST002704,52.0,Female,8,East,Credit Card,4,5.0,8.77,17,33.37,False
CUST002705,47.0,Male,5,South,PayPal,2,1.0,9.82,339,26.57,True
CUST002706,41.0,Male,5,East,Debit Card,0,10.0,9.54,237,49.26,False
CUST002707,59.0,Male,41,South,PayPal,0,8.0,7.58,335,56.9,True
CUST002708,47.0,Male,35,South,Credit Card,3,7.0,18.02,56,53.07,False
CUST002709,31.0,Male,19,North,PayPal,2,5.0,11.28,44,40.23,False
CUST002710,23.0,Female,23,North,PayPal,1,6.0,19.45,309,50.76,True
CUST002711,20.0,Male,9,South,Debit Card,5,1.0,13.75,241,25.71,True
CUST002712,33.0,Female,54,West,Debit Card,1,8.0,7.08,39,59.8,False
CUST002713,24.0,Female,30,East,Credit Card,3,9.0,13.19,130,53.6,False
CUST002714,69.0,Male,50,East,PayPal,4,5.0,19.9,98,54.87,False
CUST002715,31.0,Female,16,North,Credit Card,4,10.0,13.48,281,52.59,False
CUST002716,26.0,Female,33,West,Credit Card,6,7.0,5.03,80,44.0,True
CUST002717,32.0,Male,2,South,Credit Card,1,10.0,19.0,288,52.87,False
CUST002718,43.0,Female,14,North,Debit Card,4,4.0,8.52,335,35.45,True
CUST002719,52.0,Female,46,South,Debit Card,4,6.0,15.33,234,50.45,False
CUST002720,19.0,Female,1,South,PayPal,1,2.0,12.73,334,30.26,True
CUST002721,44.0,Male,26,North,PayPal,1,6.0,9.88,169,42.84,False
CUST002722,19.0,Male,58,West,PayPal,3,5.0,9.24,79,51.43,False
CUST002723,52.0,Male,25,East,Debit Card,7,9.0,18.93,71,49.83,True
CUST002724,35.0,Female,16,North,Debit Card,7,9.0,18.68,263,49.38,True
CUST002725,31.0,Male,15,West,Credit Card,1,8.0,12.7,200,49.99,False
CUST002726,37.0,Female,26,South,Debit Card,2,4.0,8.88,211,39.42,False
CUST002727,35.0,Male,47,North,Credit Card,3,6.0,6.54,18,47.23,False
CUST002728,27.0,Female,44,East,Credit Card,2,7.0,7.35,273,52.41,False
CUST002729,42.0,Male,16,East,Debit Card,4,1.0,12.83,210,28.75,True
CUST002730,19.0,Male,14,South,Credit Card,3,1.0,9.62,117,28.07,True
CUST002731,42.0,Female,29,North,Credit Card,0,6.0,5.63,104,39.93,False
CUST002732,50.0,Male,24,East,PayPal,1,3.0,11.83,77,39.0,True
CUST002733,53.0,Female,47,North,Credit Card,1,10.0,16.19,315,66.48,True
CUST002734,48.0,Male,55,East,Debit Card,4,4.0,18.38,11,52.77,False
CUST002735,31.0,Male,15,South,Debit Card,5,9.0,13.78,51,47.68,True
CUST002736,18.0,Female,19,South,Credit Card,2,2.0,15.85,7,37.67,True
CUST002737,63.0,Female,8,North,PayPal,2,4.0,10.46,37,36.02,False
CUST002738,33.0,Female,34,West,Debit Card,6,7.0,12.44,261,46.95,True
CUST002739,43.0,Male,2,West,Debit Card,2,2.0,15.94,62,30.16,True
CUST002740,69.0,Female,27,South,PayPal,3,8.0,15.91,200,51.48,False
CUST002741,20.0,Male,10,East,Credit Card,2,10.0,11.37,330,51.9,True
CUST002742,43.0,Female,35,West,Debit Card,5,4.0,13.16,90,40.55,True
CUST002743,58.0,Female,23,South,Credit Card,0,9.0,18.86,79,58.21,False
CUST002744,23.0,Female,49,East,Credit Card,0,1.0,14.48,55,44.26,True
CUST002745,42.0,Female,8,East,Credit Card,0,7.0,14.64,221,47.06,False
CUST002746,30.0,Female,28,West,Credit Card,1,1.0,16.77,92,38.99,True
CUST002747,51.0,Female,23,South,Debit Card,3,10.0,6.73,74,51.16,False
CUST002748,25.0,Male,4,East,PayPal,1,9.0,12.84,56,49.72,False
CUST002749,38.0,Female,14,East,Debit Card,3,10.0,19.39,232,55.73,False
CUST002750,51.0,Male,53,North,PayPal,1,10.0,10.42,179,63.24,False
CUST002751,43.0,Female,42,North,Credit Card,3,1.0,9.42,61,36.5,True
CUST002752,42.0,Female,29,West,PayPal,1,3.0,14.02,360,39.34,True
CUST002753,43.0,Female,1,North,Credit Card,4,7.0,8.32,117,36.26,False
CUST002754,43.0,Male,4,South,Debit Card,1,1.0,13.34,78,29.63,True
CUST002755,62.0,Male,32,West,Debit Card,6,5.0,7.33,236,38.55,True
CUST002756,29.0,Female,33,West,PayPal,6,6.0,13.7,33,42.78,True
CUST002757,49.0,Male,49,North,Credit Card,3,3.0,14.04,55,44.5,True
CUST002758,49.0,Female,26,East,Credit Card,1,6.0,11.28,243,44.63,False
CUST002759,45.0,Female,17,South,PayPal,1,6.0,10.74,274,37.93,False
CUST002760,30.0,Male,39,South,Credit Card,2,6.0,8.68,74,49.22,False
CUST002761,48.0,Male,23,South,Credit Card,2,6.0,9.96,21,43.92,False
CUST002762,31.0,Male,32,West,Credit Card,0,4.0,12.48,353,46.01,True
CUST002763,37.0,Male,52,South,Debit Card,2,1.0,8.71,201,40.07,True
CUST002764,35.0,Female,15,East,Debit Card,1,3.0,16.74,154,39.2,True
CUST002765,43.0,Male,13,East,Debit Card,5,10.0,15.64,254,51.74,True
CUST002766,23.0,Male,2,North,Credit Card,1,7.0,9.04,207,41.22,False
CUST002767,49.0,Female,19,South,Debit Card,1,2.0,6.46,149,33.64,True
CUST002768,46.0,Male,24,West,Credit Card,2,4.0,5.0,183,34.82,False
CUST002769,43.0,Male,45,North,Credit Card,0,6.0,13.95,302,56.59,True
CUST002770,43.0,Male,24,East,PayPal,1,5.0,8.17,297,41.29,False
CUST002771,40.0,Male,11,South,Credit Card,3,6.0,5.19,261,36.22,False
CUST002772,36.0,Female,59,East,Debit Card,0,6.0,10.39,44,54.69,False
CUST002773,48.0,Female,22,North,Debit Card,4,9.0,19.43,144,55.1,False
CUST002774,68.0,Male,15,East,Credit Card,1,2.0,15.35,244,35.09,True
CUST002775,22.0,Male,10,South,Debit Card,0,4.0,17.87,5,41.28,False
CUST002776,36.0,Female,41,South,Credit Card,4,1.0,7.17,62,32.62,True
CUST002777,51.0,Male,27,North,PayPal,3,7.0,6.1,346,45.31,True
CUST002778,27.0,Male,9,South,Credit Card,1,1.0,5.17,26,27.33,True
CUST002779,42.0,Male,52,East,Credit Card,3,6.0,19.33,317,58.37,True
CUST002780,19.0,Male,28,East,PayPal,2,10.0,9.5,325,58.15,True
CUST002781,28.0,Male,1,West,Debit Card,3,10.0,11.89,184,48.3,False
CUST002782,67.0,Male,17,West,PayPal,1,9.0,10.92,306,52.23,True
CUST002783,48.0,Male,31,West,PayPal,1,2.0,15.96,36,39.86,True
CUST002784,43.0,Male,44,East,Credit Card,2,1.0,9.65,30,40.03,True
CUST002785,26.0,Male,10,East,Credit Card,1,10.0,13.03,69,137.31,False
CUST002786,40.0,Female,37,North,PayPal,6,3.0,19.93,232,41.08,True
CUST002787,36.0,Female,29,West,Debit Card,3,6.0,11.66,176,46.32,False
CUST002788,26.0,Female,18,East,PayPal,5,7.0,13.27,278,42.9,True
